Chr	Start	End	Strand	Feature	ID	Mismatch_vs_Consensus	No.Sublocations	No.Probes	MeanMiwi2_KO	StDevMiwi2_KO	MeanSpocd1_KO	StDevSpocd1_KO	MeanWT	StDevWT
chr1	138305466	138312353	-	L1Md_T	L1Md_T	31	1	1	61.339756000000001	0	74.370040000000003	0	90.25097	0
chr1	138788819	138794659	+	L1Md_T	L1Md_T	36	1	2	87.097549999999998	9.857928	88.623440000000002	1.6698028	87.71802	5.5976033
chr1	140904016	140910298	-	L1Md_T	L1Md_T	46	1	4	73.333510000000004	28.209747	67.778019999999998	26.460155	86.37402	2.2761226
chr1	140923893	140929410	+	L1Md_T	L1Md_T	36	1	4	48.925240000000002	33.321793	48.376286	34.587345	77.93382	10.141493
chr1	141189694	141195747	+	L1Md_T	L1Md_T	38	1	3	32.034489999999998	25.257286	46.989826000000001	16.641083	84.01806	12.753238
chr1	141202422	141208286	-	L1Md_T	L1Md_T	50	1	3	63.387390000000003	1.4650346	67.892160000000004	5.428397	62.547485	7.048176
chr1	141552763	141559022	-	L1Md_T	L1Md_T	46	1	3	52.610219999999998	30.454918	61.894252999999999	23.325499	74.83546	30.500761
chr1	141698050	141703364	-	L1Md_T	L1Md_T	34	1	1	32.512512000000001	0	52.588520000000003	0	87.77778	0
chr1	142029722	142036033	-	L1Md_T	L1Md_T	42	1	3	71.378510000000006	28.649784	69.541039999999995	21.32185	83.893326	5.0675836
chr1	143392838	143398043	+	L1Md_T	L1Md_T	42	1	3	69.744810000000001	24.657259	74.092489999999998	13.882588	94.15212	0.388443
chr1	143505785	143512223	-	L1Md_T	L1Md_T	43	1	3	61.216102999999997	28.091593	70.37921	19.973017	93.27501	2.0413249
chr1	143711067	143717187	-	L1Md_T	L1Md_T	39	1	1	91.281739999999999	0	93.838970000000003	0	90.50802	0
chr1	143862095	143867743	+	L1Md_T	L1Md_T	34	1	3	35.055874000000003	34.08688	40.743780000000001	36.16006	91.70703	4.6273193
chr1	144286803	144292764	-	L1Md_T	L1Md_T	82	1	2	86.159035000000003	3.8359594	86.259510000000006	9.7147665	86.34637	7.4910636
chr1	144320908	144326392	+	L1Md_T	L1Md_T	46	1	3	67.857410000000002	24.384708	63.598089999999999	28.68931	90.50351	3.3600695
chr1	145230127	145235270	+	L1Md_T	L1Md_T	38	1	3	75.79034	9.395719	75.964349999999996	7.8595996	84.121025	7.154589
chr1	145249025	145255500	-	L1Md_T	L1Md_T	30	1	3	51.636555000000001	41.24118	72.409670000000006	13.36322	84.83691	7.186657
chr1	145469918	145476169	-	L1Md_T	L1Md_T	30	1	2	63.015743000000001	27.57621	60.424835000000002	12.472813	83.67432	1.897528
chr1	145793859	145799712	-	L1Md_T	L1Md_T	31	1	2	87.201260000000005	10.153822	83.532700000000006	6.5458627	84.8532	2.644594
chr1	145819107	145825560	-	L1Md_T	L1Md_T	45	1	4	52.131526999999998	21.553913	53.103850000000001	21.005476	76.86013	12.834077
chr1	146004345	146010191	+	L1Md_T	L1Md_T	35	1	2	62.833786000000003	19.587992	54.768320000000003	12.109255	60.392567	4.1114826
chr1	147333398	147339571	-	L1Md_T	L1Md_T	48	1	3	56.921474000000003	23.28846	53.767055999999997	21.658022	71.813	23.608614
chr1	147671265	147676686	+	L1Md_T	L1Md_T	35	1	2	76.352969999999999	5.809338	50.898560000000003	23.197464	72.70856	8.076582
chr1	148125606	148131836	-	L1Md_T	L1Md_T	47	1	4	48.788586000000002	4.559475	48.873184000000002	3.9670923	57.314705	10.574576
chr1	148212335	148218555	-	L1Md_T	L1Md_T	44	1	3	57.327717	12.912392	50.787013999999999	10.646176	64.480675	8.805784
chr1	148296036	148302353	-	L1Md_T	L1Md_T	32	1	2	37.550735000000003	44.638542	34.946953000000001	26.349377	73.77221	20.536419
chr1	148332407	148337613	+	L1Md_T	L1Md_T	46	1	3	50.244827000000001	18.632126	53.961697000000001	19.308168	61.83979	13.188301
chr1	148515727	148522362	-	L1Md_T	L1Md_T	30	1	3	40.378962999999999	25.88336	40.953986999999998	19.84677	69.80702	20.139399
chr1	148542111	148548323	-	L1Md_T	L1Md_T	30	1	2	55.575516	10.190836	56.132584000000001	6.6217704	71.447914	10.98547
chr1	148553276	148558482	+	L1Md_T	L1Md_T	41	1	3	47.012222000000001	20.697538	48.298172000000001	20.911367	79.742355	10.718916
chr1	149492416	149498402	-	L1Md_T	L1Md_T	32	1	3	65.470519999999993	13.378011	69.173519999999996	7.314042	73.44379	6.603712
chr1	150232434	150238437	+	L1Md_T	L1Md_T	37	1	1	81.736940000000004	0	85.140190000000004	0	89.100746	0
chr1	152242074	152247200	+	L1Md_T	L1Md_T	52	1	4	61.996727	24.289762	79.769356000000002	8.310236	93.33952	4.292204
chr1	161932827	161938167	+	L1Md_T	L1Md_T	34	1	2	48.572960000000002	60.623188	58.412759999999999	46.201683	86.96973	6.11566
chr1	162489540	162495035	+	L1Md_T	L1Md_T	47	1	4	73.887789999999995	24.026217	83.627970000000005	13.77699	93.87599	1.9044452
chr1	162819889	162825316	+	L1Md_T	L1Md_T	35	1	2	45.671219999999998	35.94006	37.846156999999998	18.507093	92.64337	1.0991035
chr1	163771736	163776925	+	L1Md_T	L1Md_T	17	1	2	51.307434000000001	47.916325	77.503494000000003	17.163593	89.47557	4.988347
chr1	164736595	164743045	-	L1Md_T	L1Md_T	29	1	3	57.186557999999998	32.541466	73.541884999999994	15.966379	93.56933	0.3343441
chr1	166418521	166424968	-	L1Md_T	L1Md_T	42	1	4	77.805214000000007	14.826711	78.317665000000005	14.920837	91.973206	2.2639875
chr1	166469174	166475502	-	L1Md_T	L1Md_T	31	1	3	56.142760000000003	40.11549	50.190227999999998	43.064648	94.272385	0.6219737
chr1	166548315	166553755	-	L1Md_T	L1Md_T	43	1	3	68.338700000000003	15.133532	72.021709999999999	3.9394605	80.760994	8.794148
chr1	166912461	166917892	+	L1Md_T	L1Md_T	35	1	2	35.155624000000003	1.8547283	37.346755999999999	0.8877165	95.59955	0.13201067
chr1	168611638	168617884	-	L1Md_T	L1Md_T	45	1	4	80.479934999999998	5.4986844	80.104575999999994	0	84.66045	4.796625
chr1	168623215	168629840	-	L1Md_T	L1Md_T	55	1	1	76.095650000000006	0	81.834119999999999	0	80.72489	0
chr1	168643554	168650117	-	L1Md_T	L1Md_T	55	1	1	90.312224999999998	0	94.187719999999999	0	93.970665	0
chr1	168720348	168725820	+	L1Md_T	L1Md_T	46	1	3	52.014645000000002	35.698475	71.282070000000004	15.887247	90.76666	0.666021
chr1	168853467	168859494	-	L1Md_T	L1Md_T	26	1	3	94.350530000000006	2.1240344	90.642780000000002	4.4192743	95.97638	1.5766739
chr1	169174724	169180356	+	L1Md_T	L1Md_T	57	1	1	90.114630000000005	0	91.565669999999997	0	92.171715	0
chr1	169425897	169431150	+	L1Md_T	L1Md_T	46	1	3	82.139983999999998	24.3987	86.171109999999999	9.89827	95.540596	3.461798
chr1	170256170	170262366	-	L1Md_T	L1Md_T	26	1	3	68.541824000000005	12.351684	75.501660000000001	10.884459	88.4122	6.9088507
chr1	172970733	172976114	+	L1Md_T	L1Md_T	35	1	4	66.169623999999999	29.721565	75.640945000000002	12.068484	88.234474	4.924174
chr1	173540340	173545407	+	L1Md_T	L1Md_T	34	1	3	77.028809999999993	12.111508	85.783699999999996	6.543282	90.38438	5.115357
chr1	173832941	173838429	+	L1Md_T	L1Md_T	48	1	3	67.484899999999996	27.141016	66.978610000000003	35.01337	93.282166	1.3826181
chr1	174275570	174281836	-	L1Md_T	L1Md_T	43	1	3	79.138480000000001	18.9206	81.092950000000002	16.154367	94.642235	1.6373997
chr1	174306703	174311888	+	L1Md_T	L1Md_T	27	1	3	63.002409999999998	27.536121	74.342285000000004	18.415071	90.4588	1.4672934
chr1	174942987	174948445	+	L1Md_T	L1Md_T	39	1	3	67.913955999999999	29.780565	73.52825	24.135773	92.00012	4.589203
chr1	175816862	175822079	+	L1Md_T	L1Md_T	43	1	2	83.888050000000007	11.260133	88.449569999999994	9.691585	95.06151	6.4978223
chr1	184148499	184155276	-	L1Md_T	L1Md_T	34	1	3	72.882080000000002	16.262463	81.755645999999999	10.744777	84.734825	13.723772
chr1	185155548	185161017	+	L1Md_T	L1Md_T	34	1	3	60.744804000000002	25.751371	51.503193000000003	35.19371	90.64429	1.0415878
chr1	186591934	186598142	-	L1Md_T	L1Md_T	31	1	2	49.628726999999998	49.99307	64.988020000000006	40.49112	96.90468	1.903473
chr1	193070623	193075933	+	L1Md_T	L1Md_T	35	1	2	24.951029999999999	21.726465	28.082135999999998	20.886415	72.38179	28.703743
chr1	195243687	195248842	+	L1Md_T	L1Md_T	25	1	4	40.845787000000001	27.056667	58.227145999999998	11.0563345	65.9681	21.526352
chr2	3842270	3847697	+	L1Md_T	L1Md_T	45	1	3	65.35669	31.318586	70.487660000000005	26.365276	93.48812	1.3695152
chr2	7571707	7578008	-	L1Md_T	L1Md_T	45	1	3	54.039597000000001	26.089722	56.379855999999997	26.000063	89.02755	3.0575383
chr2	7580637	7586051	-	L1Md_T	L1Md_T	35	1	2	56.706276000000003	40.047237	58.595725999999999	36.89773	81.469246	11.974291
chr2	7588886	7593962	-	L1Md_T	L1Md_T	31	1	1	76.145349999999993	0	62.527374000000002	0	73.414734	0
chr2	7659834	7665312	-	L1Md_T	L1Md_T	61	1	2	84.956029999999998	0.89570886	88.531149999999997	9.015612	83.55609	4.4042635
chr2	7915822	7922255	-	L1Md_T	L1Md_T	30	1	3	59.238605	45.5807	55.865479999999998	44.705605	89.647644	3.0840588
chr2	8004974	8011222	-	L1Md_T	L1Md_T	42	1	3	67.650620000000004	12.408772	60.434460000000001	13.969537	85.6117	7.067774
chr2	8037419	8042859	+	L1Md_T	L1Md_T	35	1	3	43.645083999999997	41.81267	54.379524000000004	31.507992	87.32393	5.6150675
chr2	8128060	8133277	+	L1Md_T	L1Md_T	39	1	3	56.496544	33.158886	75.467269999999999	14.715306	80.35245	7.2018723
chr2	8269430	8274622	+	L1Md_T	L1Md_T	21	1	3	68.331795	28.66989	77.290379999999999	20.106886	89.90817	5.9195995
chr2	9212590	9218239	+	L1Md_T	L1Md_T	35	1	1	96.888729999999995	0	91.557013999999995	0	93.619286	0
chr2	10679126	10685080	-	L1Md_T	L1Md_T	67	1	2	93.771349999999998	5.4690022	95.019530000000003	5.1358843	96.21294	2.859787
chr2	11121221	11127496	+	L1Md_T	L1Md_T	37	1	2	64.958969999999994	42.853474	68.650763999999995	35.366985	90.8966	0.5163683
chr2	11977781	11983028	+	L1Md_T	L1Md_T	42	1	4	68.070335	32.533638	78.592449999999999	18.782648	95.11416	2.183821
chr2	14359071	14365347	-	L1Md_T	L1Md_T	39	1	3	72.779465000000002	16.860752	74.791049999999998	14.666541	84.95621	9.1865015
chr2	14370464	14375875	-	L1Md_T	L1Md_T	36	1	2	78.037030000000001	4.821297	80.203710000000001	0.47447237	72.2628	8.021733
chr2	15114594	15119797	+	L1Md_T	L1Md_T	28	1	3	63.359962000000003	22.762077	78.855804000000006	10.556294	93.12979	1.3134952
chr2	15304532	15310786	-	L1Md_T	L1Md_T	46	1	4	74.711740000000006	14.776467	75.634870000000006	8.9187565	84.13884	10.387072
chr2	17042635	17048835	-	L1Md_T	L1Md_T	30	1	2	45.352364000000001	18.48832	42.054985000000002	13.886066	77.14604	18.976933
chr2	17271134	17276548	-	L1Md_T	L1Md_T	35	1	1	93.803749999999994	0	94.416115000000005	0	92.911095	0
chr2	17317820	17324496	-	L1Md_T	L1Md_T	30	1	3	68.17577	19.683073	79.873369999999994	10.282238	89.81288	4.00344
chr2	18476948	18482427	+	L1Md_T	L1Md_T	44	1	3	56.706919999999997	38.325214	66.777780000000007	24.428833	88.70107	1.5298017
chr2	18550112	18556576	-	L1Md_T	L1Md_T	43	1	1	90.83614	0	83.092600000000004	0	89.34018	0
chr2	19581387	19587251	+	L1Md_T	L1Md_T	35	1	1	81.337684999999993	0	81.520930000000007	0	92.9707	0
chr2	19707561	19713773	-	L1Md_T	L1Md_T	30	1	3	65.537636000000006	42.769943	79.180769999999995	20.38515	91.505066	0.9487219
chr2	22085488	22090695	+	L1Md_T	L1Md_T	73	1	2	75.602580000000003	10.281662	74.004745	6.3328924	85.621574	6.6486554
chr2	22158454	22165523	-	L1Md_T	L1Md_T	31	1	2	82.853530000000006	12.369821	82.785033999999996	9.929393	91.04627	5.0000486
chr2	23420871	23426955	-	L1Md_T	L1Md_T	31	1	2	75.001540000000006	23.00451	79.488849999999999	17.837637	87.11465	3.3065355
chr2	23939951	23945378	+	L1Md_T	L1Md_T	29	1	2	76.83399	0	88.118020000000001	0	NA	0
chr2	24117366	24122778	-	L1Md_T	L1Md_T	34	1	2	86.046459999999996	8.641957	88.983919999999998	11.364118	92.002106	4.373098
chr2	24237827	24243017	+	L1Md_T	L1Md_T	31	1	2	80.181335000000004	11.021078	87.408460000000005	1.3540292	92.57431	2.0058231
chr2	29298334	29305333	-	L1Md_T	L1Md_T	29	1	1	93.483559999999997	0	89.290670000000006	0	94.95334	0
chr2	36293499	36298913	-	L1Md_T	L1Md_T	34	1	2	83.167050000000003	12.373036	75.665405000000007	14.357032	86.514786	5.7831087
chr2	36402188	36408525	-	L1Md_T	L1Md_T	45	1	4	58.874904999999998	14.378803	59.158203	19.308964	69.140205	19.512875
chr2	36674230	36679610	-	L1Md_T	L1Md_T	37	1	3	46.627544	6.0861273	47.218024999999997	8.808279	46.01184	5.494034
chr2	36760173	36765511	+	L1Md_T	L1Md_T	51	1	3	43.912019999999998	5.047437	47.523933	6.1972156	53.64532	9.559173
chr2	37169885	37174986	+	L1Md_T	L1Md_T	30	1	3	49.185702999999997	8.137548	55.370871999999999	7.6641154	60.434227	12.749406
chr2	39240539	39247018	-	L1Md_T	L1Md_T	30	1	3	47.934162000000001	40.743156	43.448227000000003	35.173607	86.94561	0.6891561
chr2	39639383	39645818	-	L1Md_T	L1Md_T	44	1	4	55.215949999999999	7.9029274	57.540976999999998	16.720224	71.01916	15.391307
chr2	39685585	39692059	-	L1Md_T	L1Md_T	42	1	3	47.695619999999998	10.819482	50.743049999999997	5.6474185	51.14279	3.1164722
chr2	40355856	40362551	-	L1Md_T	L1Md_T	30	1	3	60.8461	25.190317	64.161640000000006	17.939625	78.37461	0.56285095
chr2	42950146	42956399	-	L1Md_T	L1Md_T	31	1	2	48.939495000000001	49.354336000000004	53.616405	43.063797	90.048416	9.1546135
chr2	43408603	43414066	+	L1Md_T	L1Md_T	35	1	3	57.709130000000002	43.55227	61.687910000000002	41.057625	90.819954	1.9839395
chr2	44936036	44941498	+	L1Md_T	L1Md_T	51	1	1	94.777090000000001	0	92.000280000000004	0	96.74119	0
chr2	46290797	46297060	-	L1Md_T	L1Md_T	31	1	3	67.105125000000001	18.336514	61.914284000000002	19.381907000000002	86.35391	3.7519083
chr2	46684995	46691543	-	L1Md_T	L1Md_T	48	1	4	66.058459999999997	11.461872	70.640720000000002	10.587518	81.39899	9.439312
chr2	46723409	46730613	-	L1Md_T	L1Md_T	50	1	4	62.98639	9.819203	52.603859999999997	15.433383	85.57193	1.224776
chr2	47017293	47022514	+	L1Md_T	L1Md_T	43	1	3	70.796363999999997	27.59309	78.542910000000006	16.242016	87.65021	7.51868
chr2	47122844	47129479	-	L1Md_T	L1Md_T	31	1	3	51.458840000000002	38.809555	50.244864999999997	36.581028	88.59193	3.382473
chr2	47151325	47156429	+	L1Md_T	L1Md_T	46	1	3	72.235150000000004	26.98799	69.899320000000003	34.338306	84.055595	6.9598846
chr2	47635750	47642998	-	L1Md_T	L1Md_T	32	1	1	76.429860000000005	0	78.483054999999993	0	85.694435	0
chr2	47723409	47728437	+	L1Md_T	L1Md_T	49	1	2	79.795270000000002	3.464722	81.588369999999998	0.04845606	82.55428	0.31686878
chr2	50600409	50605875	+	L1Md_T	L1Md_T	45	1	4	78.522859999999994	17.506857	84.409930000000003	9.680352	92.24505	4.2217264
chr2	50764191	50770660	-	L1Md_T	L1Md_T	52	1	3	69.909289999999999	26.192226	72.173320000000004	21.846838	92.189156	3.095991
chr2	51026072	51031521	+	L1Md_T	L1Md_T	44	1	4	64.113529999999997	37.46235	66.78031	36.936306	94.535355	3.3689828
chr2	51483835	51489099	+	L1Md_T	L1Md_T	45	1	2	55.171295000000001	41.4705	68.808490000000006	31.83374	88.627495	1.0241051
chr2	51615233	51621498	-	L1Md_T	L1Md_T	47	1	3	62.960506000000002	30.132357	68.042050000000003	26.110052	93.41393	1.8278528
chr2	53317688	53323893	-	L1Md_T	L1Md_T	34	1	4	68.430239999999998	14.361104	73.319490000000002	9.434104	86.84398	5.3545284
chr2	53361285	53367611	-	L1Md_T	L1Md_T	51	1	3	82.690383999999995	5.2872953	88.157709999999994	4.2699246	88.38809	5.6871843
chr2	53638268	53644449	-	L1Md_T	L1Md_T	31	1	3	63.874583999999999	24.283648	73.760289999999998	8.418963	86.05615	3.8732626
chr2	53744987	53750979	-	L1Md_T	L1Md_T	27	1	3	86.669839999999994	2.7319078	91.385429999999999	0.58373976	85.516136	1.4230492
chr2	53755960	53762911	-	L1Md_T	L1Md_T	49	1	2	81.462100000000007	11.409612	82.801739999999995	11.938658	84.311325	10.304769
chr2	53782637	53787652	+	L1Md_T	L1Md_T	31	1	2	75.797259999999994	4.9436297	70.271193999999994	2.026539	75.46561	8.90805
chr2	53789205	53794220	+	L1Md_T	L1Md_T	31	1	2	90.853675999999993	0	80.815899999999999	12.071672	81.05811	0
chr2	53919712	53926005	-	L1Md_T	L1Md_T	30	1	2	53.126849999999997	58.135864	43.551375999999998	55.052605	90.91021	0.21799295
chr2	53991301	53996654	+	L1Md_T	L1Md_T	46	1	3	71.045400000000001	22.094576	74.122500000000002	20.072157	90.80497	1.8953449
chr2	54064907	54070343	+	L1Md_T	L1Md_T	46	1	3	66.998289999999997	23.263058	63.959007	35.04507	91.574326	2.2509954
chr2	54385029	54390944	+	L1Md_T	L1Md_T	39	1	1	80.79871	0	83.684264999999996	0	89.58551	0
chr2	55318069	55324238	-	L1Md_T	L1Md_T	42	1	2	61.131264000000002	34.251217	65.194140000000004	24.62134	90.77724	0.37424242
chr2	55622596	55629290	-	L1Md_T	L1Md_T	47	1	5	64.160904000000002	20.184921	66.792739999999995	12.762149	79.84496	6.614218
chr2	55941376	55946806	+	L1Md_T	L1Md_T	42	1	3	47.541134	43.644363	69.066509999999994	15.218172	85.563515	8.039068
chr2	56298670	56303971	+	L1Md_T	L1Md_T	36	1	2	43.602440000000001	59.979576	42.443992999999999	45.86259	89.701485	8.087167
chr2	56465283	56471918	-	L1Md_T	L1Md_T	31	1	3	57.472754999999999	21.08251	49.650379999999998	26.842676	90.73008	1.8817596
chr2	56792767	56801310	-	L1Md_T	L1Md_T	35	1	1	71.038634999999999	0	73.590003999999993	0	79.432205	0
chr2	56839787	56846007	-	L1Md_T	L1Md_T	42	1	4	64.893569999999997	24.911627	75.417330000000007	13.988854	89.85722	6.448237
chr2	57629725	57635633	-	L1Md_T	L1Md_T	28	1	3	68.239059999999995	23.78827	81.29213	8.98403	90.44687	2.1116629
chr2	61846665	61853532	-	L1Md_T	L1Md_T	47	1	2	85.376143999999996	8.980405	88.611403999999993	0.44243267	92.2459	2.3104403
chr2	61959393	61965332	-	L1Md_T	L1Md_T	26	1	3	93.036674000000005	2.4545605	93.313630000000003	1.244714	92.42132	2.4057004
chr2	63368135	63374545	-	L1Md_T	L1Md_T	29	1	3	67.662310000000005	18.187504	51.331904999999999	20.33014	84.938065	3.8215141
chr2	63397269	63402899	+	L1Md_T	L1Md_T	35	1	3	60.438076000000002	26.65671	63.246628000000001	25.04448	88.07808	3.4969344
chr2	63478870	63485039	-	L1Md_T	L1Md_T	31	1	3	69.089569999999995	42.53256	80.247900000000001	18.1863	91.09776	5.07973
chr2	64312597	64318597	+	L1Md_T	L1Md_T	36	1	1	71.223076000000006	0	67.748009999999994	0	88.12897	0
chr2	64788909	64794178	+	L1Md_T	L1Md_T	44	1	3	67.107420000000005	40.945297	70.401679999999999	34.253742	70.65405	31.805414
chr2	65775088	65780516	+	L1Md_T	L1Md_T	40	1	2	52.760764999999999	58.864094	41.005290000000002	38.320324	79.777275	17.36311
chr2	67006350	67011653	+	L1Md_T	L1Md_T	45	1	3	74.72833	20.886925	82.564284999999998	9.819581	87.47988	3.8016253
chr2	67083588	67090705	-	L1Md_T	L1Md_T	65	1	1	67.833336000000003	0	88.444450000000003	0	89.54911	0
chr2	67408315	67414599	-	L1Md_T	L1Md_T	44	1	1	87.059939999999997	0	93.714659999999995	0	93.64785	0
chr2	68770360	68775777	+	L1Md_T	L1Md_T	35	1	3	49.054962000000003	38.948480000000004	60.000520000000002	30.762814	94.037926	0.19530112
chr2	78504888	78510035	+	L1Md_T	L1Md_T	36	1	2	69.003119999999996	32.110683	72.130970000000005	25.12584	91.12433	0.8815475
chr2	78616849	78622449	+	L1Md_T	L1Md_T	35	1	3	51.368426999999997	42.2134	55.476695999999997	44.530365	90.94527	4.5150666
chr2	80826042	80832863	-	L1Md_T	L1Md_T	50	1	4	79.814769999999996	6.4229784	81.680404999999993	1.2723136	87.64751	4.2487383
chr2	80956579	80963923	-	L1Md_T	L1Md_T	53	1	1	93.00394	0	90.866614999999996	0	95.95414	0
chr2	81305769	81312295	-	L1Md_T	L1Md_T	42	1	3	45.474204999999998	30.425335	41.091594999999998	28.889374	83.30688	12.242657
chr2	81750598	81755938	+	L1Md_T	L1Md_T	52	1	3	63.117469999999997	21.624147	63.055286000000002	11.546196	90.12633	2.108423
chr2	82489118	82496047	-	L1Md_T	L1Md_T	30	1	1	87.368530000000007	0	83.721959999999996	0	77.571236	0
chr2	82882556	82889019	-	L1Md_T	L1Md_T	49	1	4	59.144675999999997	23.418642	62.242690000000003	18.215368	87.561554	4.8732514
chr2	82916217	82921884	+	L1Md_T	L1Md_T	37	1	3	40.751660000000001	41.645985	51.249139999999997	33.07427	88.35024	4.2188997
chr2	82931521	82937579	-	L1Md_T	L1Md_T	32	1	3	68.070329999999998	16.991014	72.381836000000007	7.6034746	86.67299	8.336888
chr2	83041202	83046597	+	L1Md_T	L1Md_T	32	1	3	55.480125000000001	43.31567	69.549719999999994	15.969308	86.39996	2.5475726
chr2	83072438	83077648	+	L1Md_T	L1Md_T	45	1	3	63.841000000000001	21.631113	62.447110000000002	18.710876	87.87396	4.648392
chr2	83140604	83145779	+	L1Md_T	L1Md_T	29	1	3	54.238852999999999	45.520817	73.026259999999994	16.331028	87.092285	4.7691483
chr2	83413501	83419530	+	L1Md_T	L1Md_T	35	1	1	60.976287999999997	0	63.763226000000003	0	87.659	0
chr2	83429940	83435795	+	L1Md_T	L1Md_T	35	1	1	73.696290000000005	0	80.260895000000005	0	79.496025	0
chr2	83556557	83562612	+	L1Md_T	L1Md_T	37	1	4	58.538105000000002	19.27824	61.728344	23.128933	86.24736	6.2103343
chr2	84080882	84087328	-	L1Md_T	L1Md_T	37	1	4	51.606163000000002	35.82603	49.284106999999999	32.950703	83.32188	12.349702
chr2	84194919	84200364	+	L1Md_T	L1Md_T	41	1	4	58.010745999999997	26.711674	59.595097000000003	31.885159	87.68571	10.941187
chr2	84205170	84211361	-	L1Md_T	L1Md_T	68	1	3	78.419730000000001	1.1603508	78.464960000000005	4.7129	83.62662	4.61372
chr2	85294230	85300704	-	L1Md_T	L1Md_T	50	1	2	67.503069999999994	16.74034	72.42004	16.313358	88.1673	12.403458
chr2	85738555	85743555	+	L1Md_T	L1Md_T	41	1	3	66.934299999999993	17.998667	62.960563999999998	21.407469	80.53766	13.771922
chr2	87725367	87730496	-	L1Md_T	L1Md_T	49	1	2	63.432715999999999	3.722558	57.272649999999999	4.0747223	64.6652	0.31710616
chr2	87790681	87795854	+	L1Md_T	L1Md_T	37	1	3	53.599747000000001	23.25508	48.724460000000001	16.470423	73.348236	18.938147
chr2	87885839	87892216	-	L1Md_T	L1Md_T	37	1	3	50.018880000000003	20.06518	47.185482	9.850001	69.29556	11.753479
chr2	87906386	87911831	+	L1Md_T	L1Md_T	35	1	1	61.903407999999999	0	66.674034000000006	0	63.477634	0
chr2	88241212	88246639	+	L1Md_T	L1Md_T	36	1	2	52.746420000000001	21.737036	41.081795	23.413404	77.21784	6.282241
chr2	88664174	88670633	-	L1Md_T	L1Md_T	25	1	1	5.6203684999999997	0	NaN	0	NA	0
chr2	88775637	88781052	-	L1Md_T	L1Md_T	36	1	2	81.687804999999997	4.072974	73.959729999999993	21.697073	81.70484	10.571449
chr2	89730275	89735536	+	L1Md_T	L1Md_T	43	1	2	57.375039999999998	21.409897	64.500770000000003	13.402997	85.03877	10.689132
chr2	89769109	89774143	+	L1Md_T	L1Md_T	21	1	3	58.135902000000002	7.2009115	58.933790000000002	3.8071008	69.998825	11.230582
chr2	89893073	89899742	-	L1Md_T	L1Md_T	31	1	2	58.184280000000001	13.508196	65.215879999999999	0.86472654	68.5342	8.679562
chr2	90166770	90173361	-	L1Md_T	L1Md_T	31	1	1	84.021919999999994	0	69.497789999999995	0	76.88492	0
chr2	90242721	90249164	-	L1Md_T	L1Md_T	30	1	1	18.884813000000001	0	20.176638000000001	0	90.02848	0
